event_id,duration,protocol_type,service,src_bytes,class_attack
45308,0,udp,private,28,teardrop
45309,0,udp,domain_u,46,normal
45310,0,tcp,http,307,normal
45311,0,udp,domain_u,45,normal
45312,0,udp,domain_u,45,normal
45313,762,tcp,telnet,605,normal
45314,0,tcp,private,0,portsweep
45315,0,udp,private,207,nmap
45316,0,tcp,http,0,normal
45317,0,tcp,private,0,neptune
45318,0,tcp,ftp_data,383,normal
45319,0,tcp,private,0,portsweep
45320,0,tcp,http,215,normal
45321,0,tcp,private,0,neptune
45322,0,tcp,private,0,neptune
45323,0,tcp,http,323,normal
45324,0,tcp,http,218,normal
45325,2,tcp,ftp,1202,warezclient
45326,0,tcp,private,0,neptune
45327,0,tcp,telnet,126,guess_passwd
45328,0,tcp,http,174,normal
45329,0,tcp,private,0,neptune
45330,0,udp,domain_u,45,normal
45331,0,tcp,netbios_dgm,0,neptune
45332,0,tcp,telnet,0,neptune
45333,0,udp,domain_u,42,normal
45334,0,udp,domain_u,44,normal
45335,0,tcp,ftp,0,neptune
45336,0,tcp,smtp,3338,normal
45337,0,tcp,http,292,normal
45338,0,tcp,efs,0,neptune
45339,0,tcp,exec,0,neptune
45340,0,udp,private,28,teardrop
45341,0,tcp,private,0,neptune
45342,0,tcp,http,199,normal
45343,0,tcp,uucp,0,neptune
45344,0,tcp,http,209,normal
45345,0,icmp,ecr_i,1032,smurf
45346,0,tcp,private,0,neptune
45347,91,tcp,smtp,6979,normal
45348,0,icmp,ecr_i,520,smurf
45349,0,tcp,private,0,neptune
45350,0,tcp,private,0,neptune
45351,0,tcp,http,293,normal
45352,0,tcp,ftp_data,3909,normal
45353,0,udp,private,28,teardrop
45354,0,tcp,http,190,normal
45355,0,udp,domain_u,44,normal
45356,1,udp,private,105,normal
45357,0,tcp,daytime,0,neptune
45358,0,tcp,private,0,neptune
45359,0,tcp,Z39_50,0,neptune
45360,0,tcp,courier,0,neptune
45361,0,tcp,iso_tsap,0,neptune
45362,0,tcp,http_443,0,neptune
45363,0,tcp,http,356,normal
45364,0,tcp,ftp_data,383,normal
45365,0,udp,domain_u,30,normal
45366,0,tcp,http,221,normal
45367,0,icmp,eco_i,8,nmap
45368,0,tcp,ftp_data,151,normal
45369,0,udp,other,147,normal
45370,0,icmp,ecr_i,520,smurf
45371,0,tcp,http,317,normal
45372,0,tcp,ftp_data,641,normal
45373,0,tcp,http,287,normal
45374,0,tcp,ftp_data,1376,normal
45375,0,tcp,finger,0,neptune
45376,0,tcp,http,258,normal
45377,0,udp,private,215,nmap
45378,0,tcp,iso_tsap,0,neptune
45379,0,tcp,http,292,normal
45380,0,tcp,ftp_data,35195,normal
45381,0,tcp,http,342,normal
45382,0,tcp,other,15377,normal
45383,0,tcp,http,295,normal
45384,2,tcp,ftp_data,2194619,normal
45385,1,tcp,smtp,1531,normal
45386,0,tcp,http,300,normal
45387,0,tcp,private,0,neptune
45388,0,icmp,eco_i,18,ipsweep
45389,0,icmp,eco_i,18,ipsweep
45390,0,tcp,http,239,normal
45391,0,tcp,sunrpc,0,neptune
45392,0,tcp,http,229,normal
45393,0,tcp,other,0,portsweep
45394,0,tcp,http,198,normal
45395,0,tcp,http,251,normal
45396,0,tcp,http,0,normal
45397,2474,udp,other,147,normal
45398,0,tcp,private,0,satan
45399,0,tcp,private,0,neptune
45400,0,tcp,http,0,neptune
45401,0,tcp,other,7077,normal
45402,0,tcp,vmnet,0,neptune
45403,0,tcp,imap4,0,neptune
45404,0,tcp,finger,0,neptune
45405,0,tcp,sunrpc,0,neptune
45406,0,tcp,smtp,0,neptune
45407,0,icmp,eco_i,8,nmap
45408,0,tcp,finger,0,neptune
45409,5,tcp,telnet,168,normal
45410,0,tcp,http,241,normal
45411,0,udp,domain_u,45,normal
45412,0,tcp,telnet,0,normal
45413,0,tcp,private,0,satan
45414,0,tcp,private,0,neptune
45415,0,tcp,http,333,normal
45416,0,tcp,whois,0,neptune
45417,0,icmp,ecr_i,1032,smurf
45418,0,tcp,http,197,normal
45419,0,tcp,http,0,normal
45420,31,tcp,ftp,1203,normal
45421,0,icmp,eco_i,8,portsweep
45422,0,tcp,http,239,normal
45423,0,tcp,http,211,normal
45424,0,tcp,supdup,0,neptune
45425,0,tcp,http,322,normal
45426,0,tcp,smtp,920,normal
45427,0,tcp,Z39_50,0,neptune
45428,0,tcp,http,0,normal
45429,0,tcp,private,0,neptune
45430,4,tcp,http,0,normal
45431,0,tcp,http,316,normal
45432,16,tcp,smtp,12620,normal
45433,0,tcp,http,243,normal
45434,0,tcp,private,0,neptune
45435,0,tcp,ftp_data,245,normal
45436,0,udp,domain_u,46,normal
45437,0,tcp,imap4,0,neptune
45438,0,icmp,eco_i,8,ipsweep
45439,0,udp,domain_u,44,normal
45440,0,tcp,name,0,neptune
45441,0,tcp,http,215,normal
45442,0,tcp,private,0,neptune
45443,0,tcp,http,290,normal
45444,1,tcp,smtp,1068,normal
45445,0,udp,private,105,normal
45446,1,tcp,smtp,1110,normal
45447,0,tcp,http,276,normal
45448,0,tcp,http,204,normal
45449,0,tcp,klogin,0,neptune
45450,0,udp,domain_u,45,normal
45451,0,tcp,http,225,normal
45452,0,udp,domain_u,42,normal
45453,0,udp,domain_u,45,normal
45454,0,udp,domain_u,45,normal
45455,2414,udp,other,146,normal
45456,0,tcp,private,0,neptune
45457,0,tcp,http,317,normal
45458,0,udp,domain_u,112,normal
45459,0,tcp,private,0,neptune
45460,0,tcp,http,321,normal
45461,0,tcp,http,246,normal
45462,0,tcp,supdup,0,neptune
45463,0,tcp,discard,0,neptune
45464,0,tcp,ftp_data,11842,normal
45465,0,tcp,sql_net,0,neptune
45466,0,tcp,http,217,normal
45467,0,tcp,bgp,0,neptune
45468,0,tcp,private,0,neptune
45469,0,udp,domain_u,44,normal
45470,0,tcp,supdup,0,neptune
45471,0,tcp,http,194,normal
45472,0,tcp,http,321,normal
45473,0,udp,domain_u,45,normal
45474,0,tcp,http,204,normal
45475,0,tcp,http,254,normal
45476,0,tcp,ftp_data,8325,normal
45477,578,tcp,telnet,74,normal
45478,0,tcp,smtp,2077,normal
45479,0,tcp,daytime,0,neptune
45480,5,udp,private,105,normal
45481,0,tcp,http_443,0,neptune
45482,0,tcp,private,0,neptune
45483,0,tcp,echo,0,neptune
45484,0,tcp,login,0,neptune
45485,0,tcp,smtp,1713,normal
45486,0,tcp,private,0,neptune
45487,0,tcp,http,316,normal
45488,0,tcp,http,0,normal
45489,0,tcp,http,248,normal
45490,0,tcp,smtp,1022,normal
45491,0,tcp,private,0,neptune
45492,0,tcp,time,0,neptune
45493,0,tcp,http,216,normal
45494,0,tcp,private,0,neptune
45495,0,udp,private,207,nmap
45496,0,tcp,http,282,normal
45497,0,tcp,domain,0,neptune
45498,0,tcp,http,214,normal
45499,0,tcp,http,211,normal
45500,0,tcp,telnet,0,neptune
45501,0,icmp,ecr_i,1032,smurf
45502,0,udp,private,28,teardrop
45503,0,tcp,http,261,normal
45504,0,tcp,private,0,neptune
45505,0,tcp,private,0,neptune
45506,81,tcp,other,1,portsweep
45507,0,tcp,private,0,neptune
45508,0,tcp,private,0,nmap
45509,0,tcp,http,167,normal
45510,0,tcp,exec,0,neptune
45511,0,tcp,ftp_data,0,neptune
45512,0,tcp,private,0,neptune
45513,0,udp,domain_u,36,normal
45514,0,tcp,http,271,normal
45515,0,tcp,private,0,neptune
45516,0,tcp,hostnames,0,neptune
45517,0,tcp,smtp,1355,normal
45518,0,tcp,http,341,normal
45519,0,tcp,gopher,0,neptune
45520,0,tcp,http,238,normal
45521,0,tcp,private,0,neptune
45522,6,tcp,smtp,1286,normal
45523,0,tcp,http,292,normal
45524,0,tcp,http,215,normal
45525,0,tcp,uucp,0,neptune
45526,0,tcp,http,227,normal
45527,1929,udp,other,146,normal
45528,4501,tcp,other,1,portsweep
45529,0,tcp,imap4,0,neptune
45530,0,tcp,ftp_data,334,warezclient
45531,0,tcp,efs,0,neptune
45532,0,udp,domain_u,43,normal
45533,0,tcp,ctf,0,portsweep
45534,0,tcp,time,0,neptune
45535,0,tcp,http,242,normal
45536,0,udp,private,1,satan
45537,0,tcp,http,320,normal
45538,0,icmp,eco_i,18,ipsweep
45539,0,tcp,private,0,neptune
45540,0,tcp,bgp,0,neptune
45541,0,tcp,http,234,normal
45542,0,tcp,ftp_data,4763,normal
45543,0,tcp,http_443,0,neptune
45544,0,icmp,eco_i,18,ipsweep
45545,0,tcp,ftp_data,276,normal
45546,0,tcp,http,296,normal
45547,0,tcp,http,341,normal
45548,0,udp,private,28,teardrop
45549,0,udp,private,1,satan
45550,0,tcp,private,0,neptune
45551,0,tcp,nnsp,0,neptune
45552,0,tcp,http,220,normal
45553,0,tcp,finger,0,neptune
45554,0,tcp,private,0,neptune
45555,0,tcp,http,297,normal
45556,0,tcp,ctf,0,neptune
45557,0,tcp,discard,0,neptune
45558,0,tcp,http,0,normal
45559,0,tcp,http,327,normal
45560,0,tcp,http,336,normal
45561,0,tcp,uucp,0,neptune
45562,0,tcp,hostnames,0,neptune
45563,0,tcp,http,323,normal
45564,0,tcp,ftp_data,334,warezclient
45565,1,tcp,smtp,893,normal
45566,3,tcp,smtp,1060,normal
45567,0,udp,domain_u,31,normal
45568,0,tcp,private,0,neptune
45569,0,tcp,Z39_50,0,neptune
45570,0,tcp,private,0,neptune
45571,0,tcp,supdup,0,neptune
45572,0,tcp,http,207,normal
45573,0,tcp,courier,0,neptune
45574,0,tcp,http,208,normal
45575,0,tcp,private,0,neptune
45576,0,tcp,netbios_dgm,0,neptune
45577,31,tcp,X11,18828976,normal
45578,0,tcp,private,0,neptune
45579,0,tcp,Z39_50,0,neptune
45580,0,tcp,nnsp,0,neptune
45581,0,tcp,private,0,neptune
45582,0,udp,domain_u,45,normal
45583,0,tcp,uucp,0,neptune
45584,0,udp,domain_u,46,normal
45585,0,tcp,ftp_data,11,normal
45586,0,tcp,private,0,portsweep
45587,0,tcp,echo,0,neptune
45588,0,tcp,ftp_data,0,normal
45589,0,tcp,private,0,neptune
45590,0,tcp,http,345,normal
45591,0,tcp,http,232,normal
45592,0,tcp,vmnet,0,neptune
45593,26231,tcp,private,1,portsweep
45594,0,tcp,http,234,normal
45595,0,tcp,private,0,neptune
45596,0,tcp,private,0,neptune
45597,0,tcp,uucp,0,neptune
45598,0,tcp,private,0,neptune
45599,0,tcp,http,215,normal
45600,0,tcp,discard,0,neptune
45601,0,tcp,http,257,normal
45602,15,tcp,smtp,877,normal
45603,1,tcp,smtp,1155,normal
45604,0,tcp,http,0,normal
45605,15,tcp,smtp,1730,normal
45606,0,tcp,ftp_data,7280,normal
45607,0,tcp,private,0,neptune
45608,0,tcp,http,0,normal
45609,2,tcp,finger,8,normal
45610,0,tcp,http,205,normal
45611,0,tcp,http,317,normal
45612,0,udp,private,28,teardrop
45613,10,tcp,smtp,623,normal
45614,0,icmp,eco_i,8,nmap
45615,0,icmp,eco_i,8,nmap
45616,0,tcp,telnet,0,neptune
45617,0,tcp,http,149,normal
45618,0,icmp,eco_i,8,nmap
45619,0,udp,domain_u,46,normal
45620,0,tcp,http,249,normal
45621,0,udp,domain_u,31,normal
45622,0,tcp,name,0,satan
45623,0,tcp,http,238,normal
45624,0,tcp,ftp_data,259,normal
45625,0,tcp,private,0,neptune
45626,0,tcp,http,330,normal
45627,0,tcp,http,315,normal
45628,0,tcp,daytime,0,neptune
45629,0,tcp,http,315,normal
45630,10,tcp,smtp,914,normal
45631,0,tcp,http,217,normal
45632,0,udp,domain_u,43,normal
45633,0,tcp,private,0,satan
45634,0,icmp,ecr_i,1480,pod
45635,0,tcp,ftp_data,383,normal
45636,0,tcp,login,0,neptune
45637,0,tcp,uucp,0,neptune
45638,0,tcp,http,164,normal
45639,0,tcp,echo,0,neptune
45640,0,tcp,courier,0,neptune
45641,0,tcp,hostnames,0,neptune
45642,0,tcp,private,0,neptune
45643,0,tcp,smtp,898,normal
45644,0,tcp,private,0,neptune
45645,0,tcp,http,220,normal
45646,0,tcp,http,331,normal
45647,0,tcp,smtp,1946,normal
45648,0,tcp,http,220,normal
45649,0,udp,ntp_u,48,normal
45650,0,tcp,private,0,neptune
45651,0,tcp,ftp_data,61298,normal
45652,0,tcp,private,0,neptune
45653,0,udp,domain_u,45,normal
45654,0,tcp,http,154,normal
45655,0,udp,domain_u,45,normal
45656,0,tcp,private,0,neptune
45657,0,tcp,private,0,neptune
45658,0,tcp,sunrpc,0,neptune
45659,0,tcp,telnet,0,neptune
45660,0,tcp,netbios_dgm,0,neptune
45661,0,tcp,http,227,normal
45662,0,tcp,http,296,normal
45663,0,udp,domain_u,41,normal
45664,0,tcp,http,369,normal
45665,0,tcp,http,200,normal
45666,0,tcp,http,243,normal
45667,0,tcp,private,0,neptune
45668,0,tcp,telnet,0,neptune
45669,0,tcp,uucp,0,neptune
45670,0,icmp,ecr_i,1480,pod
45671,0,udp,domain_u,46,normal
45672,0,tcp,http,241,normal
45673,0,tcp,bgp,0,neptune
45674,0,tcp,ftp_data,0,neptune
45675,0,udp,private,28,teardrop
45676,1,tcp,ftp,1239,warezclient
45677,0,icmp,ecr_i,1032,smurf
45678,0,tcp,http,188,normal
45679,0,tcp,telnet,0,neptune
45680,0,tcp,http,0,normal
45681,0,tcp,private,0,nmap
45682,0,tcp,netstat,0,neptune
45683,0,tcp,ftp_data,15876,normal
45684,0,tcp,private,0,neptune
45685,0,tcp,http,54540,back
45686,0,tcp,http,219,normal
45687,7992,tcp,IRC,744,normal
45688,0,tcp,supdup,0,neptune
45689,0,tcp,finger,0,neptune
45690,0,icmp,eco_i,8,ipsweep
45691,0,tcp,gopher,0,neptune
45692,0,tcp,http_443,0,neptune
45693,0,tcp,name,0,neptune
45694,0,tcp,http,215,normal
45695,0,tcp,private,0,neptune
45696,0,tcp,http,281,normal
45697,0,icmp,eco_i,18,ipsweep
45698,1,tcp,ftp,1225,warezclient
45699,0,tcp,http,163,normal
45700,0,udp,domain_u,45,normal
45701,0,icmp,ecr_i,1032,smurf
45702,0,tcp,private,0,neptune
45703,0,tcp,http,190,normal
45704,0,tcp,http,256,normal
45705,0,tcp,http,306,normal
45706,0,tcp,http,237,normal
45707,3,tcp,telnet,140,normal
45708,0,tcp,http,323,normal
45709,0,tcp,ssh,0,neptune
45710,0,tcp,http,212,normal
45711,0,tcp,private,0,portsweep
45712,0,tcp,http,351,normal
45713,0,tcp,http,237,normal
45714,0,tcp,exec,0,neptune
45715,0,tcp,uucp,0,portsweep
45716,2697,udp,other,147,normal
45717,0,tcp,ftp_data,0,neptune
45718,0,tcp,http,297,normal
45719,0,tcp,http,0,normal
45720,0,tcp,smtp,2215,normal
45721,0,tcp,netbios_ns,0,neptune
45722,0,tcp,http,209,normal
45723,0,tcp,private,0,neptune
45724,0,udp,domain_u,43,normal
45725,63,udp,ntp_u,48,normal
45726,0,udp,private,105,normal
45727,0,tcp,http,325,normal
45728,0,tcp,http,319,normal
45729,0,tcp,http,0,normal
45730,0,tcp,smtp,3983,normal
45731,0,tcp,ftp_data,1010,normal
45732,1,tcp,smtp,1061,normal
45733,0,tcp,http,359,normal
45734,0,tcp,http,260,normal
45735,0,udp,private,215,nmap
45736,0,tcp,ftp_data,245,normal
45737,0,tcp,private,0,neptune
45738,0,udp,domain_u,46,normal
45739,0,tcp,http,253,normal
45740,0,tcp,http,216,normal
45741,0,udp,domain_u,46,normal
45742,0,tcp,http,0,normal
45743,0,tcp,ftp_data,501760,normal
45744,10,tcp,smtp,2399,normal
45745,0,icmp,eco_i,30,normal
45746,0,tcp,http,244,normal
45747,0,icmp,eco_i,8,ipsweep
45748,0,tcp,http,235,normal
45749,0,tcp,private,0,neptune
45750,0,udp,domain_u,43,normal
45751,0,icmp,eco_i,18,ipsweep
45752,0,tcp,http_443,0,neptune
45753,0,tcp,private,0,neptune
45754,0,tcp,private,0,neptune
45755,0,tcp,private,0,neptune
45756,0,tcp,nnsp,0,neptune
45757,0,tcp,http,215,normal
45758,0,tcp,http,314,normal
45759,6165,udp,other,147,normal
45760,0,tcp,smtp,1508,normal
45761,0,tcp,private,0,neptune
45762,0,tcp,link,0,neptune
45763,0,tcp,smtp,881,normal
45764,0,tcp,http,196,normal
45765,0,tcp,private,0,neptune
45766,0,tcp,nntp,0,neptune
45767,0,tcp,uucp,0,neptune
45768,0,udp,private,105,normal
45769,27,tcp,ftp,1470,normal
45770,0,tcp,ftp,0,neptune
45771,0,tcp,private,0,neptune
45772,0,tcp,ftp_data,1339,normal
45773,0,tcp,nnsp,0,neptune
45774,0,tcp,http,305,normal
45775,0,tcp,nntp,0,portsweep
45776,0,tcp,Z39_50,0,neptune
45777,0,tcp,http,306,normal
45778,0,tcp,smtp,1075,normal
45779,0,tcp,http,332,normal
45780,0,tcp,netbios_ssn,0,neptune
45781,0,tcp,http,242,normal
45782,0,tcp,http,222,normal
45783,0,icmp,urp_i,182,normal
45784,0,tcp,http,323,normal
45785,0,tcp,ftp_data,71,normal
45786,0,tcp,ftp_data,192,normal
45787,0,tcp,http,355,normal
45788,0,tcp,http,178,normal
45789,0,icmp,ecr_i,1032,smurf
45790,0,tcp,netstat,0,neptune
45791,0,tcp,http,295,normal
45792,0,tcp,private,0,neptune
45793,0,tcp,netbios_ns,0,neptune
45794,0,tcp,http,327,normal
45795,0,udp,private,28,teardrop
45796,0,icmp,ecr_i,520,smurf
45797,0,icmp,eco_i,18,ipsweep
45798,0,tcp,http,226,normal
45799,0,tcp,http,218,normal
45800,0,icmp,ecr_i,1032,smurf
45801,0,tcp,http,243,normal
45802,0,tcp,private,0,neptune
45803,2,tcp,ftp_data,2194619,normal
45804,0,udp,private,105,normal
45805,0,tcp,vmnet,0,neptune
45806,0,tcp,http,0,normal
45807,0,tcp,private,0,neptune
45808,0,tcp,http,156,normal
45809,0,icmp,ecr_i,1032,smurf
45810,0,tcp,http,0,normal
45811,0,tcp,Z39_50,0,neptune
45812,0,tcp,private,0,neptune
45813,0,tcp,ftp_data,59,normal
45814,0,tcp,whois,0,neptune
45815,0,udp,ntp_u,48,normal
45816,3,tcp,http,152,normal
45817,0,udp,private,105,normal
45818,0,tcp,private,0,neptune
45819,0,icmp,eco_i,8,ipsweep
45820,0,tcp,private,0,neptune
45821,0,tcp,http,328,normal
45822,0,tcp,http,272,normal
45823,0,tcp,private,0,neptune
45824,0,tcp,http,215,normal
45825,0,tcp,http,263,normal
45826,0,tcp,other,10073,normal
45827,0,tcp,telnet,0,neptune
45828,0,tcp,http,323,normal
45829,0,tcp,private,0,satan
45830,0,tcp,http,364,normal
45831,0,tcp,exec,0,neptune
45832,0,udp,domain_u,45,normal
45833,0,tcp,http,366,normal
45834,0,tcp,private,0,portsweep
45835,0,tcp,http,209,normal
45836,0,tcp,http,295,normal
45837,0,tcp,http,300,normal
45838,0,tcp,private,0,neptune
45839,0,tcp,auth,0,neptune
45840,0,tcp,http,237,normal
45841,0,tcp,bgp,0,neptune
45842,0,tcp,http,198,normal
45843,0,tcp,ftp_data,3046,normal
45844,0,tcp,ftp_data,334,warezclient
45845,0,tcp,http,317,normal
45846,0,tcp,ftp_data,194,normal
45847,0,icmp,ecr_i,64,normal
45848,0,tcp,private,0,neptune
45849,0,tcp,http,54540,back
45850,0,tcp,http,224,normal
45851,0,tcp,http,228,normal
45852,2,tcp,ftp,1240,warezclient
45853,0,udp,private,1,satan
45854,0,tcp,whois,0,neptune
45855,0,tcp,auth,0,neptune
45856,0,udp,private,1,satan
45857,0,udp,private,105,normal
45858,0,tcp,private,0,satan
45859,0,tcp,private,0,neptune
45860,2,tcp,ftp_data,2194619,normal
45861,0,tcp,http,261,normal
45862,6318,udp,other,147,normal
45863,0,tcp,auth,13,normal
45864,0,tcp,http,207,normal
45865,0,icmp,ecr_i,1032,smurf
45866,0,tcp,imap4,0,neptune
45867,0,icmp,eco_i,8,ipsweep
45868,0,tcp,private,0,neptune
45869,0,tcp,http,0,portsweep
45870,0,tcp,finger,7,normal
45871,0,tcp,netbios_ns,0,neptune
45872,0,tcp,http,303,normal
45873,0,tcp,ftp_data,1339,normal
45874,0,tcp,telnet,0,neptune
45875,0,tcp,discard,0,neptune
45876,1254,udp,other,146,normal
45877,0,tcp,http,223,normal
45878,0,icmp,urp_i,78,normal
45879,0,tcp,private,0,portsweep
45880,3,tcp,private,0,portsweep
45881,2,tcp,smtp,840,normal
45882,0,udp,domain_u,44,normal
45883,0,tcp,private,0,neptune
45884,0,tcp,http,153,normal
45885,0,tcp,http,338,normal
45886,0,tcp,exec,0,neptune
45887,0,tcp,private,0,neptune
45888,0,tcp,private,0,neptune
45889,0,tcp,http,245,normal
45890,0,tcp,private,0,neptune
45891,0,tcp,http,233,normal
45892,0,tcp,login,0,neptune
45893,0,tcp,finger,6,normal
45894,0,tcp,http,180,normal
45895,0,tcp,http,294,normal
45896,0,tcp,http,336,normal
45897,0,tcp,uucp,0,neptune
45898,0,tcp,http,249,normal
45899,0,tcp,private,0,neptune
45900,0,tcp,imap4,0,neptune
45901,0,tcp,smtp,1308,normal
45902,19,tcp,ftp,234,normal
45903,0,tcp,http,242,normal
45904,0,tcp,http,264,normal
45905,0,tcp,http,345,normal
45906,3,tcp,smtp,1388,normal
45907,0,tcp,vmnet,0,neptune
45908,0,tcp,private,0,satan
45909,0,udp,domain_u,45,normal
45910,0,tcp,smtp,1352,normal
45911,0,tcp,auth,0,neptune
45912,0,udp,domain_u,46,normal
45913,0,tcp,http,206,normal
45914,0,icmp,ecr_i,64,normal
45915,0,tcp,whois,0,neptune
45916,0,icmp,ecr_i,1480,pod
45917,0,tcp,auth,0,neptune
45918,0,udp,other,147,normal
45919,0,tcp,netbios_ssn,0,neptune
45920,0,tcp,private,0,neptune
45921,0,tcp,http,310,normal
45922,0,udp,domain_u,38,normal
45923,0,tcp,http,326,normal
45924,0,tcp,private,0,neptune
45925,0,tcp,http,226,normal
45926,0,tcp,http,159,normal
45927,0,icmp,urp_i,552,normal
45928,4795,udp,other,147,normal
45929,0,tcp,daytime,0,neptune
45930,0,tcp,finger,0,neptune
45931,9411,udp,other,147,normal
45932,0,tcp,ftp_data,641,normal
45933,0,tcp,http,209,normal
45934,0,tcp,http,212,normal
45935,0,tcp,hostnames,0,neptune
45936,0,tcp,http,238,normal
45937,0,udp,domain_u,44,normal
45938,0,tcp,finger,0,neptune
45939,0,tcp,iso_tsap,0,neptune
45940,0,tcp,ftp_data,0,neptune
45941,0,tcp,kshell,0,neptune
45942,0,tcp,private,0,neptune
45943,0,udp,domain_u,45,normal
45944,0,tcp,uucp_path,0,neptune
45945,0,tcp,smtp,48,normal
45946,0,tcp,http,251,normal
45947,0,udp,other,516,normal
45948,0,tcp,http,204,normal
45949,0,tcp,efs,0,neptune
45950,0,udp,private,28,teardrop
45951,0,icmp,eco_i,8,nmap
45952,0,tcp,http,195,normal
45953,0,tcp,whois,0,neptune
45954,2,tcp,smtp,767,normal
45955,0,udp,domain_u,46,normal
45956,0,tcp,private,0,neptune
45957,0,tcp,http,250,normal
45958,0,tcp,private,0,neptune
45959,0,tcp,ftp_data,383,normal
45960,0,tcp,Z39_50,0,neptune
45961,0,tcp,http,289,normal
45962,0,tcp,http,292,normal
45963,0,tcp,http,283,normal
45964,0,tcp,name,0,neptune
45965,0,tcp,private,0,portsweep
45966,0,tcp,other,59,normal
45967,0,tcp,http,234,normal
45968,0,tcp,http,216,normal
45969,0,tcp,uucp,0,neptune
45970,0,tcp,systat,0,neptune
45971,0,tcp,http,216,normal
45972,0,tcp,http,346,normal
45973,0,tcp,http,0,neptune
45974,0,udp,domain_u,43,normal
45975,0,tcp,http,267,normal
45976,0,tcp,auth,0,neptune
45977,0,tcp,http,300,normal
45978,0,tcp,private,0,ipsweep
45979,0,tcp,exec,0,neptune
45980,0,tcp,name,0,neptune
45981,0,udp,domain_u,45,normal
45982,0,tcp,http,303,normal
45983,13,tcp,telnet,105,normal
45984,0,udp,domain_u,45,normal
45985,18,tcp,telnet,510,normal
45986,0,tcp,telnet,0,neptune
45987,0,tcp,ssh,0,neptune
45988,0,tcp,private,0,neptune
45989,0,tcp,http,303,normal
45990,0,tcp,ftp_data,748,normal
45991,0,tcp,http,246,normal
45992,0,tcp,http,325,normal
45993,0,tcp,http,286,normal
45994,0,icmp,ecr_i,1032,smurf
45995,0,tcp,ftp_data,3690,normal
45996,0,udp,other,516,normal
45997,0,tcp,other,0,satan
45998,0,tcp,http,210,normal
45999,0,tcp,http,337,normal
46000,0,tcp,http,295,normal
46001,0,tcp,smtp,652,normal
46002,0,tcp,ftp_data,63,normal
46003,0,tcp,private,0,neptune
46004,0,udp,private,28,teardrop
46005,0,tcp,private,0,neptune
46006,0,tcp,http,0,neptune
46007,0,icmp,eco_i,8,ipsweep
46008,0,tcp,smtp,605,normal
46009,0,tcp,private,0,neptune
46010,0,tcp,ldap,0,neptune
46011,0,tcp,smtp,1006,normal
46012,0,tcp,http,0,normal
46013,0,tcp,http,319,normal
46014,0,tcp,private,0,neptune
46015,0,tcp,http,322,normal
46016,0,tcp,http,158,normal
46017,0,tcp,private,0,neptune
46018,0,tcp,private,0,neptune
46019,0,udp,domain_u,34,normal
46020,0,tcp,http,302,normal
46021,0,tcp,private,0,neptune
46022,0,tcp,http,336,normal
46023,0,udp,domain_u,44,normal
46024,0,udp,domain_u,46,normal
46025,0,udp,domain_u,45,normal
46026,0,tcp,smtp,1117,normal
46027,0,tcp,http,225,normal
46028,0,tcp,http,228,normal
46029,0,tcp,http,212,normal
46030,0,tcp,ftp_data,194,normal
46031,0,tcp,iso_tsap,0,neptune
46032,0,tcp,http,213,normal
46033,1,tcp,smtp,1161,normal
46034,0,tcp,http,315,normal
46035,0,tcp,http,253,normal
46036,4,tcp,smtp,1143,normal
46037,0,tcp,ftp,1258,warezclient
46038,27,tcp,ftp,287,normal
46039,0,tcp,http,202,normal
46040,0,tcp,private,0,portsweep
46041,0,icmp,eco_i,8,ipsweep
46042,0,tcp,http,230,normal
46043,0,tcp,exec,0,neptune
46044,0,udp,domain_u,43,normal
46045,0,tcp,http,0,normal
46046,0,tcp,private,0,neptune
46047,0,tcp,http,316,normal
46048,0,udp,domain_u,42,normal
46049,0,udp,private,105,normal
46050,0,tcp,auth,0,neptune
46051,0,tcp,http,289,normal
46052,0,tcp,private,0,ipsweep
46053,0,tcp,http,260,normal
46054,0,tcp,http,311,normal
46055,0,tcp,csnet_ns,0,neptune
46056,0,tcp,smtp,762,normal
